Date,Ticker,Sector,risk_rank,stability_group,stable,industry_status,industry_unknown,balanced_verified,balanced_eligible,vol_ann_120d,beta_120d
2016-06-24,MU,Information Technology,2,Middle,False,RISKY,False,False,False,0.5826935,2.3891377
2016-06-24,MUR,Unknown,3,Risky,False,RISKY,False,False,False,0.73830193,2.4871206
2016-06-24,MYL,Unknown,2,Middle,False,MIDDLE,False,False,False,0.4860667,1.7678802
2016-06-24,NAVI,Unknown,2,Middle,False,MIDDLE,False,False,False,0.4300841,1.8537252
2016-06-24,NBL,Unknown,2,Middle,False,MIDDLE,False,False,False,0.5009267,1.8263603
2016-06-24,NDAQ,Financials,1,Stable,True,STABLE,False,True,True,0.2227932,0.8217656
2016-06-24,NEE,Utilities,1,Stable,True,STABLE,False,True,True,0.15517545,0.2386186
2016-06-24,NEM,Materials,2,Middle,False,STABLE,False,False,False,0.5086114,-0.50718313
2016-06-24,NFLX,Communication Services,2,Middle,False,RISKY,False,False,False,0.46855152,1.2200954
2016-06-24,NI,Utilities,1,Stable,True,STABLE,False,True,True,0.19494413,0.38439095
2016-06-24,NKE,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.25265375,0.8229255
2016-06-24,NLSN,Unknown,1,Stable,True,STABLE,False,True,True,0.20133956,0.88459367
2016-06-24,NOC,Industrials,1,Stable,True,STABLE,False,True,True,0.16944245,0.58684283
2016-06-24,NOV,Unknown,2,Middle,False,MIDDLE,False,False,False,0.52019036,1.4571968
2016-06-24,NRG,Utilities,2,Middle,False,RISKY,False,False,False,0.5813568,1.7861844
2016-06-24,NSC,Industrials,2,Middle,False,MIDDLE,False,False,False,0.31523633,1.0626696
2016-06-24,NTAP,Information Technology,2,Middle,False,STABLE,False,False,False,0.31613943,1.247083
2016-06-24,NTRS,Financials,2,Middle,False,RISKY,False,False,False,0.31663463,1.645525
2016-06-24,NUE,Materials,2,Middle,False,MIDDLE,False,False,False,0.30478036,1.419323
2016-06-24,NVDA,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.3868874,1.3196243
2016-06-24,NWL,Unknown,2,Middle,False,MIDDLE,False,False,False,0.3152293,1.4770049
2016-06-24,NWS,Communication Services,2,Middle,False,RISKY,False,False,False,0.32122225,1.3628198
2016-06-24,NWSA,Communication Services,2,Middle,False,RISKY,False,False,False,0.33816633,1.4086258
2016-06-24,O,Real Estate,1,Stable,True,STABLE,False,True,True,0.20690969,0.2009407
2016-06-24,OI,Unknown,2,Middle,False,MIDDLE,False,False,False,0.47738296,1.7055675
2016-06-24,OKE,Energy,2,Middle,False,MIDDLE,False,False,False,0.58635306,1.8742995
2016-06-24,OMC,Communication Services,1,Stable,True,MIDDLE,False,False,False,0.19727719,0.9995646
2016-06-24,ORCL,Information Technology,1,Stable,True,STABLE,False,True,True,0.21882918,1.1036125
2016-06-24,ORLY,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.23467588,0.6840053
2016-06-24,OXY,Energy,2,Middle,False,STABLE,False,False,False,0.30146286,1.2873663
2016-06-24,PAYX,Industrials,1,Stable,True,STABLE,False,True,True,0.1890148,0.95861745
2016-06-24,PBCT,Unknown,1,Stable,True,STABLE,False,True,True,0.24205653,1.1095612
2016-06-24,PBI,Unknown,2,Middle,False,MIDDLE,False,False,False,0.35813394,1.5079824
2016-06-24,PCAR,Industrials,2,Middle,False,MIDDLE,False,False,False,0.28478026,1.3404852
2016-06-24,PCG,Utilities,1,Stable,True,STABLE,False,True,True,0.16578504,0.3258628
2016-06-24,PDCO,Unknown,1,Stable,True,STABLE,False,True,True,0.23781587,1.0545471
2016-06-24,PEG,Utilities,1,Stable,True,STABLE,False,True,True,0.17385894,0.31116745
2016-06-24,PEP,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.13979656,0.5108017
2016-06-24,PFE,Health Care,1,Stable,True,STABLE,False,True,True,0.18442757,0.5895022
2016-06-24,PFG,Financials,2,Middle,False,RISKY,False,False,False,0.35066515,1.8391631
2016-06-24,PG,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.144171,0.5132824
2016-06-24,PGR,Financials,1,Stable,True,STABLE,False,True,True,0.17125209,0.6695853
2016-06-24,PH,Industrials,1,Stable,True,MIDDLE,False,False,False,0.24404249,1.1196922
2016-06-24,PHM,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.30562535,1.2398827
2016-06-24,PLD,Real Estate,1,Stable,True,MIDDLE,False,False,False,0.22911717,0.96250767
2016-06-24,PM,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.14979106,0.49114573
2016-06-24,PNC,Financials,2,Middle,False,MIDDLE,False,False,False,0.25267854,1.3162184
2016-06-24,PNR,Industrials,2,Middle,False,MIDDLE,False,False,False,0.30700365,1.4253305
2016-06-24,PNW,Utilities,1,Stable,True,STABLE,False,True,True,0.16861328,0.19481838
2016-06-24,PPG,Materials,2,Middle,False,STABLE,False,False,False,0.25338262,1.2618405
2016-06-24,PPL,Utilities,1,Stable,True,MIDDLE,False,False,False,0.19232453,0.54672784
2016-06-24,PRGO,Unknown,2,Middle,False,STABLE,False,False,False,0.46776214,0.6948841
2016-06-24,PRU,Financials,2,Middle,False,RISKY,False,False,False,0.3512638,1.8000506
2016-06-24,PSA,Real Estate,1,Stable,True,STABLE,False,True,True,0.23745857,0.6409803
2016-06-24,PSX,Energy,2,Middle,False,STABLE,False,False,False,0.2812848,1.3626403
2016-06-24,PVH,Unknown,2,Middle,False,STABLE,False,False,False,0.35888958,1.285882
2016-06-24,PWR,Industrials,2,Middle,False,MIDDLE,False,False,False,0.28531358,1.1675191
2016-06-24,PX,Unknown,1,Stable,True,STABLE,False,True,True,0.20892365,0.9250679
2016-06-24,PXD,Unknown,2,Middle,False,MIDDLE,False,False,False,0.4077506,1.4742728
2016-06-24,PYPL,Financials,2,Middle,False,MIDDLE,False,False,False,0.3049914,1.2386028
2016-06-24,QCOM,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.31634706,1.4151736
2016-06-24,QRVO,Unknown,2,Middle,False,MIDDLE,False,False,False,0.4957815,2.0946178
2016-06-24,R,Unknown,2,Middle,False,MIDDLE,False,False,False,0.40591723,1.7203045
2016-06-24,RAI,Unknown,1,Stable,True,STABLE,False,True,True,0.18931048,0.16644841
2016-06-24,RCL,Consumer Discretionary,2,Middle,False,RISKY,False,False,False,0.46300593,1.9213287
2016-06-24,REGN,Health Care,2,Middle,False,RISKY,False,False,False,0.43273348,1.4074656
2016-06-24,RF,Financials,2,Middle,False,RISKY,False,False,False,0.38106686,1.8177309
2016-06-24,RHI,Unknown,2,Middle,False,STABLE,False,False,False,0.34666106,1.1905901
2016-06-24,RHT,Unknown,2,Middle,False,STABLE,False,False,False,0.30452615,1.3891131
2016-06-24,RIG,Unknown,3,Risky,False,RISKY,False,False,False,0.7557389,2.305929
2016-06-24,RL,Consumer Discretionary,2,Middle,False,RISKY,False,False,False,0.4695908,1.2112494
2016-06-24,ROK,Industrials,1,Stable,True,MIDDLE,False,False,False,0.24535683,1.1952304
2016-06-24,ROP,Information Technology,1,Stable,True,STABLE,False,True,True,0.23407492,1.0196081
2016-06-24,ROST,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.24921557,0.83794713
2016-06-24,RRC,Unknown,2,Middle,False,MIDDLE,False,False,False,0.7181112,1.3394847
2016-06-24,RSG,Industrials,1,Stable,True,STABLE,False,True,True,0.1534507,0.5275805
2016-06-24,RTN,Unknown,1,Stable,True,STABLE,False,True,True,0.18183991,0.5090957
2016-06-24,RVTY,Health Care,2,Middle,False,MIDDLE,False,False,False,0.29108706,1.2761261
2016-06-24,SBUX,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.23561716,0.9331479
2016-06-24,SCG,Unknown,1,Stable,True,STABLE,False,True,True,0.16150962,0.2429614
2016-06-24,SCHW,Financials,2,Middle,False,RISKY,False,False,False,0.41224688,2.0834742
2016-06-24,SEE,Unknown,2,Middle,False,STABLE,False,False,False,0.32141462,1.2543545
2016-06-24,SHW,Materials,1,Stable,True,STABLE,False,True,True,0.23113982,0.84255743
2016-06-24,SIG,Unknown,2,Middle,False,STABLE,False,False,False,0.4116755,0.99682665
2016-06-24,SJM,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.19792184,0.5052747
2016-06-24,SLB,Energy,2,Middle,False,STABLE,False,False,False,0.30146265,1.3001952
2016-06-24,SLG,Unknown,2,Middle,False,STABLE,False,False,False,0.3006916,1.1859809
2016-06-24,SNA,Industrials,1,Stable,True,MIDDLE,False,False,False,0.24356125,1.0846479
2016-06-24,SNI,Unknown,1,Stable,True,STABLE,False,True,True,0.29226655,0.85674953
2016-06-24,SO,Utilities,1,Stable,True,STABLE,False,True,True,0.14629604,0.07630672
2016-06-24,SPG,Real Estate,1,Stable,True,STABLE,False,True,True,0.1940237,0.7083612
2016-06-24,SPGI,Financials,2,Middle,False,MIDDLE,False,False,False,0.27981976,1.3739375
2016-06-24,SRCL,Unknown,2,Middle,False,STABLE,False,False,False,0.4151675,0.96035075
2016-06-24,SRE,Utilities,1,Stable,True,MIDDLE,False,False,False,0.19358063,0.5456864
2016-06-24,STJ,Unknown,1,Stable,True,STABLE,False,True,True,0.39890805,0.72160995
2016-06-24,STT,Financials,2,Middle,False,RISKY,False,False,False,0.34857172,1.8386614
2016-06-24,STX,Information Technology,2,Middle,False,RISKY,False,False,False,0.6593076,1.7571024
2016-06-24,STZ,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.25019607,0.69258326
2016-06-24,SWK,Industrials,1,Stable,True,MIDDLE,False,False,False,0.22605592,1.0705421
2016-06-24,SWKS,Information Technology,2,Middle,False,RISKY,False,False,False,0.4366458,2.0835118
2016-06-24,SWN,Unknown,3,Risky,False,RISKY,False,False,False,1.0283899,1.6587101
2016-06-24,SYF,Financials,2,Middle,False,RISKY,False,False,False,0.3537288,1.4240572
2016-06-24,SYK,Health Care,1,Stable,True,STABLE,False,True,True,0.15682298,0.5621932
2016-06-24,SYMC,Unknown,1,Stable,True,STABLE,False,True,True,0.2743047,1.0306413
2016-06-24,SYY,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.19766533,0.3826037
2016-06-24,T,Communication Services,1,Stable,True,STABLE,False,True,True,0.12570217,0.37403622
2016-06-24,TAP,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.19909887,0.7444411
2016-06-24,TDC,Unknown,2,Middle,False,MIDDLE,False,False,False,0.38827622,1.529824
2016-06-24,TDG,Industrials,2,Middle,False,MIDDLE,False,False,False,0.33996326,1.1437912
2016-06-24,TEL,Information Technology,2,Middle,False,STABLE,False,False,False,0.26296034,1.3094674
2016-06-24,TGNA,Unknown,2,Middle,False,STABLE,False,False,False,0.30105925,1.2393574
2016-06-24,TGT,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.24929465,0.70064634
2016-06-24,TIF,Unknown,1,Stable,True,STABLE,False,True,True,0.26813412,1.1534675
2016-06-24,TJX,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.2080185,0.8414289
2016-06-24,TMO,Health Care,1,Stable,True,MIDDLE,False,False,False,0.22912243,1.0814373
2016-06-24,TPR,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.3260474,1.1189977
2016-06-24,TRIP,Unknown,2,Middle,False,MIDDLE,False,False,False,0.43687415,1.4568496
2016-06-24,TROW,Financials,2,Middle,False,MIDDLE,False,False,False,0.24664468,1.3808192
2016-06-24,TRV,Financials,1,Stable,True,STABLE,False,True,True,0.1807157,0.80537957
2016-06-24,TSCO,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.23473488,1.0139794
2016-06-24,TSN,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.2623677,0.21127097
2016-06-24,TSS,Unknown,2,Middle,False,STABLE,False,False,False,0.33498362,1.2929286
2016-06-24,TWX,Unknown,1,Stable,True,STABLE,False,True,True,0.26089096,0.65162414
2016-06-24,TXN,Information Technology,1,Stable,True,STABLE,False,True,True,0.22329307,1.119912
2016-06-24,TXT,Industrials,2,Middle,False,MIDDLE,False,False,False,0.33225462,1.2818644
2016-06-24,UAA,Unknown,2,Middle,False,MIDDLE,False,False,False,0.47746107,1.2478704
2016-06-24,UAL,Industrials,2,Middle,False,RISKY,False,False,False,0.40412793,1.5617046
2016-06-24,UDR,Real Estate,1,Stable,True,MIDDLE,False,False,False,0.24392875,0.66742015
2016-06-24,UHS,Health Care,1,Stable,True,MIDDLE,False,False,False,0.27305433,1.0971724
2016-06-24,ULTA,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.36598542,1.1820053
2016-06-24,UNH,Health Care,1,Stable,True,STABLE,False,True,True,0.19570865,0.8683115
2016-06-24,UNM,Unknown,2,Middle,False,MIDDLE,False,False,False,0.33627737,1.681729
2016-06-24,UNP,Industrials,1,Stable,True,MIDDLE,False,False,False,0.26564053,0.9866656
2016-06-24,UPS,Industrials,1,Stable,True,STABLE,False,True,True,0.14669526,0.68851894
2016-06-24,URBN,Unknown,2,Middle,False,STABLE,False,False,False,0.43614313,0.8804813
2016-06-24,URI,Industrials,2,Middle,False,RISKY,False,False,False,0.54364306,1.9365667
2016-06-24,USB,Financials,2,Middle,False,MIDDLE,False,False,False,0.24578585,1.305658
2016-06-24,UTX,Unknown,1,Stable,True,STABLE,False,True,True,0.19400264,0.8650987
2016-06-24,V,Financials,2,Middle,False,MIDDLE,False,False,False,0.25073877,1.2771903
2016-06-24,VAR,Unknown,1,Stable,True,STABLE,False,True,True,0.20504254,0.90115875
2016-06-24,VFC,Unknown,1,Stable,True,STABLE,False,True,True,0.2780378,1.1461711
2016-06-24,VIAB,Unknown,2,Middle,False,MIDDLE,False,False,False,0.57371765,1.4489963
2016-06-24,VLO,Energy,2,Middle,False,STABLE,False,False,False,0.39195463,1.4186833
2016-06-24,VMC,Materials,1,Stable,True,STABLE,False,True,True,0.25915834,1.0793188
2016-06-24,VNO,Unknown,1,Stable,True,STABLE,False,True,True,0.21729206,0.9137698
2016-06-24,VRSK,Industrials,1,Stable,True,STABLE,False,True,True,0.19825085,0.8817461
2016-06-24,VRSN,Information Technology,1,Stable,True,STABLE,False,True,True,0.23801929,1.0100201
2016-06-24,VRTX,Health Care,2,Middle,False,RISKY,False,False,False,0.48006037,1.7413086
2016-06-24,VTR,Real Estate,1,Stable,True,MIDDLE,False,False,False,0.26049197,0.6877619
2016-06-24,VZ,Communication Services,1,Stable,True,STABLE,False,True,True,0.1649142,0.52605355
2016-06-24,WAT,Health Care,1,Stable,True,STABLE,False,True,True,0.20344883,0.82455385
2016-06-24,WBA,Unknown,1,Stable,True,STABLE,False,True,True,0.22955592,0.8454132
2016-06-24,WDC,Information Technology,2,Middle,False,RISKY,False,False,False,0.5443234,2.1614306
2016-06-24,WEC,Utilities,1,Stable,True,STABLE,False,True,True,0.16347471,0.14278778
2016-06-24,WELL,Real Estate,1,Stable,True,MIDDLE,False,False,False,0.30253386,0.7748695
2016-06-24,WFC,Financials,2,Middle,False,MIDDLE,False,False,False,0.24763513,1.3035024
2016-06-24,WFM,Unknown,1,Stable,True,STABLE,False,True,True,0.29334947,0.782922
2016-06-24,WHR,Unknown,2,Middle,False,STABLE,False,False,False,0.2870106,1.2409639
2016-06-24,WM,Industrials,1,Stable,True,STABLE,False,True,True,0.13934769,0.4512144
2016-06-24,WMB,Energy,3,Risky,False,RISKY,False,False,False,1.129661,3.6811903
2016-06-24,WMT,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.22980551,0.44625136
2016-06-24,WTW,Financials,2,Middle,False,MIDDLE,False,False,False,0.27677265,1.2133591
2016-06-24,WU,Unknown,1,Stable,True,STABLE,False,True,True,0.24855591,1.2488865
2016-06-24,WY,Real Estate,2,Middle,False,MIDDLE,False,False,False,0.28818694,1.2616327
2016-06-24,WYND,Unknown,2,Middle,False,STABLE,False,False,False,0.29373354,1.2329162
2016-06-24,WYNN,Consumer Discretionary,2,Middle,False,RISKY,False,False,False,0.5628508,1.7595623
2016-06-24,XEC,Unknown,2,Middle,False,MIDDLE,False,False,False,0.46381816,1.6853542
2016-06-24,XEL,Utilities,1,Stable,True,STABLE,False,True,True,0.15828739,0.13323654
2016-06-24,XL,Unknown,1,Stable,True,STABLE,False,True,True,0.24656962,0.906932
2016-06-24,XLNX,Unknown,1,Stable,True,STABLE,False,True,True,0.28552845,1.11109
2016-06-24,XOM,Energy,1,Stable,True,STABLE,False,True,True,0.21426727,0.8230379
2016-06-24,XRAY,Unknown,1,Stable,True,STABLE,False,True,True,0.2219357,0.72750443
2016-06-24,XRX,Unknown,2,Middle,False,MIDDLE,False,False,False,0.35722712,1.3250728
2016-06-24,XYL,Industrials,1,Stable,True,STABLE,False,True,True,0.1913257,0.9500039
2016-06-24,YUM,Consumer Discretionary,1,Stable,True,MIDDLE,False,False,False,0.2399673,1.1716907
2016-06-24,ZBH,Health Care,1,Stable,True,STABLE,False,True,True,0.19789176,0.84488404
2016-06-24,ZION,Unknown,2,Middle,False,MIDDLE,False,False,False,0.3769799,1.8656647
2016-06-24,ZTS,Health Care,1,Stable,True,MIDDLE,False,False,False,0.24625775,0.94730854
2016-12-14,A,Health Care,2,Middle,False,MIDDLE,False,False,False,0.22818747,1.4805807
2016-12-14,AABA,Unknown,2,Middle,False,STABLE,False,False,False,0.22508284,1.2890886
2016-12-14,AAL,Unknown,3,Risky,False,MIDDLE,False,False,False,0.3644327,1.844107
2016-12-14,AAP,Unknown,2,Middle,False,STABLE,False,False,False,0.2908006,1.1645389
2016-12-14,AAPL,Information Technology,1,Stable,True,STABLE,False,True,True,0.19782576,0.77360433
2016-12-14,ABBV,Health Care,2,Middle,False,MIDDLE,False,False,False,0.24298753,1.1342145
2016-12-14,ABT,Health Care,2,Middle,False,MIDDLE,False,False,False,0.20822291,1.2006216
2016-12-14,ACN,Information Technology,1,Stable,True,STABLE,False,True,True,0.17874414,0.84054214
2016-12-14,ADBE,Information Technology,1,Stable,True,STABLE,False,True,True,0.19420005,1.1791744
2016-12-14,ADI,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.23533128,1.3604788
2016-12-14,ADM,Consumer Staples,2,Middle,False,RISKY,False,False,False,0.25875252,1.0515531
2016-12-14,ADP,Industrials,1,Stable,True,STABLE,False,True,True,0.15902479,0.91851646
2016-12-14,ADSK,Information Technology,3,Risky,False,RISKY,False,False,False,0.3215615,1.9575995
2016-12-14,AEE,Utilities,1,Stable,True,STABLE,False,True,True,0.19868748,0.68553025
2016-12-14,AEP,Utilities,1,Stable,True,STABLE,False,True,True,0.18433696,0.6381948
2016-12-14,AES,Utilities,2,Middle,False,MIDDLE,False,False,False,0.27631798,1.4504937
2016-12-14,AET,Unknown,1,Stable,True,STABLE,False,True,True,0.22102824,1.0445906
2016-12-14,AFL,Financials,1,Stable,True,STABLE,False,True,True,0.15518445,0.9920028
2016-12-14,AGN,Unknown,2,Middle,False,MIDDLE,False,False,False,0.30415165,1.2703223
2016-12-14,AIG,Financials,2,Middle,False,MIDDLE,False,False,False,0.20862122,1.2286522
2016-12-14,AIV,Unknown,1,Stable,True,STABLE,False,True,True,0.22432639,0.60083914
2016-12-14,AIZ,Financials,1,Stable,True,MIDDLE,False,False,False,0.22294572,0.8940902
2016-12-14,AJG,Financials,1,Stable,True,STABLE,False,True,True,0.1567803,1.1120541
2016-12-14,AKAM,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.3577136,1.0858939
2016-12-14,ALB,Materials,2,Middle,False,MIDDLE,False,False,False,0.27711052,1.6005546
2016-12-14,ALK,Unknown,2,Middle,False,STABLE,False,False,False,0.24952248,1.0928202
2016-12-14,ALL,Financials,1,Stable,True,STABLE,False,True,True,0.12668055,0.62074506
2016-12-14,ALLE,Industrials,2,Middle,False,MIDDLE,False,False,False,0.19912243,1.3408512
2016-12-14,ALXN,Unknown,2,Middle,False,MIDDLE,False,False,False,0.43928286,0.8093688
2016-12-14,AMAT,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.2641982,1.4368966
2016-12-14,AME,Industrials,1,Stable,True,STABLE,False,True,True,0.19633985,1.0222563
2016-12-14,AMG,Unknown,2,Middle,False,MIDDLE,False,False,False,0.29185113,1.8056519
2016-12-14,AMGN,Health Care,2,Middle,False,MIDDLE,False,False,False,0.25232592,1.171869
2016-12-14,AMP,Financials,2,Middle,False,RISKY,False,False,False,0.32201004,1.7687751
2016-12-14,AMT,Real Estate,1,Stable,True,STABLE,False,True,True,0.21068768,0.7982577
2016-12-14,AMZN,Consumer Discretionary,1,Stable,True,MIDDLE,False,False,False,0.20845959,1.1210461
2016-12-14,AN,Unknown,2,Middle,False,MIDDLE,False,False,False,0.30275384,1.3846277
2016-12-14,ANDV,Unknown,2,Middle,False,MIDDLE,False,False,False,0.33898634,1.4928789
2016-12-14,AON,Financials,1,Stable,True,MIDDLE,False,False,False,0.17725526,1.1749091
2016-12-14,APA,Energy,3,Risky,False,MIDDLE,False,False,False,0.3897564,1.555211
2016-12-14,APD,Materials,1,Stable,True,STABLE,False,True,True,0.1552454,1.0049801
2016-12-14,APH,Information Technology,1,Stable,True,STABLE,False,True,True,0.1481496,0.9575086
2016-12-14,APTV,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.31655946,1.5147446
2016-12-14,ATVI,Unknown,2,Middle,False,STABLE,False,False,False,0.254355,1.0135629
2016-12-14,AVB,Real Estate,1,Stable,True,STABLE,False,True,True,0.19190519,0.47588086
2016-12-14,AVGO,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.25313416,1.4102203
2016-12-14,AVY,Materials,1,Stable,True,STABLE,False,True,True,0.2178189,0.99765253
2016-12-14,AWK,Utilities,1,Stable,True,STABLE,False,True,True,0.20240737,0.7603425
